日期,场景ID,场景名字,原二级场景ID,原二级场景名字,计划ID,计划名字,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额
2025/2/11 17:00,108,超级直播,108,超级直播,6842845292,PY_中场,153,16,65.57,0.10458,4.1,428.56,0,0,0,0,0,0,29.7,0,29.7,3,3,0,0.1875,0.45,21.86,1,0,1,0.0625,0,0,,1,65.57,1,65.57,0,,0,65.57,3,277.8,0,0,0,0,0,1,78,0,0,,0,0,0.5098,60,,0,,0,0,0,0,,
2025/2/11 16:00,108,超级直播,108,超级直播,6842845292,PY_中场,96,17,28.86,0.17708,1.7,300.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,4,37,0,0,,0,0,0.38542,16,,0,,0,0,0,0,,
2025/2/11 15:00,108,超级直播,108,超级直播,6845496784,PY_早场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,1,0,0,,,0,,0,,0,,0,0,0,0,,
2025/2/11 15:00,108,超级直播,108,超级直播,6842845292,PY_中场,166,14,24.64,0.08434,1.76,148.45,0,0,0,0,0,0,9.9,0,9.9,1,1,0,0.07143,0.4,24.64,0,0,0,0,0,1,24.64,1,24.64,0,,1,,0,,2,185.2,0,0,0,0,0,2,30,0,0,,0,0,0.18072,14,,0,,0,0,0,0,,
2025/2/11 14:00,108,超级直播,108,超级直播,6842845292,PY_中场,304,30,37.33,0.09868,1.24,122.78,0,0,0,0,0,0,9.9,0,9.9,1,1,0,0.03333,0.27,37.33,1,0,1,0.03333,0,0,,1,37.33,1,37.33,0,,0,37.33,3,277.8,0,0,0,0,0,1,88,0,0,,0,0,0.28947,63,,0,,0,0,0,0,,
2025/2/11 13:00,108,超级直播,108,超级直播,6845496784,PY_早场,2529,151,203.04,0.05971,1.34,80.29,0,0,0,0,0,0,287.7,277.8,565.5,7,4,3,0.04636,2.79,29.01,0,0,0,0,0,3,67.68,3,67.68,0,,3,,0,,8,740.8,0,0,0,0,0,3,133,0,0,,0.00662,1,0.05259,64,,0,,0,277.8,3,0,,
2025/2/11 12:00,108,超级直播,108,超级直播,6845496784,PY_早场,2743,170,196.96,0.06198,1.16,71.8,0,0,0,0,0,0,386.7,0,386.7,14,14,0,0.08235,1.96,14.07,3,0,3,0.01765,1,1,196.96,5,39.39,4,49.24,2,196.96,0.00588,65.65,16,4989,0,1,1,0,0,0,137,0,0,,0,0,0.04995,67,,0,,0,284.2,12,0,,
2025/2/11 10:00,108,超级直播,108,超级直播,6845496784,PY_早场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0,,
2025/2/10 23:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,1,3,1.52,3,0.51,1517.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,3,0,0,,0,0,3,1,,0,,0,0,0,0,,
2025/2/10 23:00,108,超级直播,108,超级直播,6832775547,PY_晚场,24,5,5.52,0.20833,1.1,230.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,2,0,0,,0,0,0.08333,0,,0,,0,0,0,0,,
2025/2/10 22:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,315,43,100.68,0.13651,2.34,319.61,0,0,0,0,0,0,0,5224,5224,3,0,3,0.06977,51.89,33.56,7,0,7,0.16279,0,2,50.34,9,11.19,7,14.38,2,,0,14.38,4,11100,0,0,0,0,0,2,216,0,0,,0,0,0.68571,181,,0,,0,2778,1,0,,
2025/2/10 22:00,108,超级直播,108,超级直播,6832775547,PY_晚场,178,24,43.43,0.13483,1.81,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,3,0.125,0,1,43.43,4,10.86,3,14.48,1,,0,14.48,0,0,0,0,0,0,0,1,82,0,0,,0,0,0.46067,56,,0,,0,0,0,0,,
2025/2/10 21:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,541,16,168.93,0.02957,10.56,312.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0.0625,0,0,,1,168.93,1,168.93,0,,0,168.93,0,0,0,0,0,0,0,0,38,0,0,,0,0,0.07024,24,,0,,0,0,0,0,,
2025/2/10 21:00,108,超级直播,108,超级直播,8156344035,双十一直播间推广_20241016_v1_20250102,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0,,
2025/2/10 21:00,108,超级直播,108,超级直播,6832775547,PY_晚场,739,39,73.49,0.05277,1.88,99.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,2,47,0,0,,0,0,0.0636,34,,0,,0,0,0,0,,
2025/2/10 20:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,711,176,192.1,0.24754,1.09,270.18,0,0,0,0,0,0,19.8,0,19.8,2,2,0,0.01136,0.1,96.05,2,0,2,0.01136,0,0,,2,96.05,2,96.05,0,,0,96.05,2,185.2,0,0,0,0,0,0,44,0,0,,0,0,0.06188,22,,0,,0,19.8,2,0,,
2025/2/10 20:00,108,超级直播,108,超级直播,6842845292,PY_中场,0,1,0.02,,0.02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,,0,0,0,0,,
2025/2/10 20:00,108,超级直播,108,超级直播,6832775547,PY_晚场,179,11,40,0.06145,3.64,223.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0.09091,0,0,,1,40,1,40,0,,0,40,0,0,0,0,0,0,0,0,9,0,0,,0,0,0.05028,1,,0,,0,0,0,0,,
2025/2/10 19:00,108,超级直播,108,超级直播,6842845292,PY_中场,0,2,3.06,,1.53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,1,92.6,0,0,0,0,0,0,1,0,0,,0,0,,0,,0,,0,0,0,0,,
2025/2/10 19:00,108,超级直播,108,超级直播,6832775547,PY_晚场,319,32,63.01,0.10031,1.97,197.51,0,0,0,0,0,0,49.5,0,49.5,5,5,0,0.15625,0.79,12.6,3,0,3,0.09375,0,1,63.01,4,15.75,3,21,1,,0,21,12,1111.2,0,0,0,0,0,1,70,0,0,,0,0,0.21944,42,,0,,0,49.5,5,0,,
2025/2/10 18:00,108,超级直播,108,超级直播,6842845292,PY_中场,3257,122,80.5,0.03746,0.66,24.72,0,0,0,0,0,0,252.87,0,252.87,3,3,0,0.02459,3.14,26.83,1,1,0,0.0082,0,0,,1,80.5,1,80.5,0,,0,80.5,3,485.2,0,0,0,0,0,1,18,0,0,,0,0,0.00553,5,,0,,0,0,0,0,,
2025/2/10 17:00,108,超级直播,108,超级直播,6842845292,PY_中场,465,29,85.1,0.06237,2.93,183.01,0,0,0,0,0,0,1388.1,0,1388.1,8,8,0,0.27586,16.31,10.64,0,0,0,0,0,0,,0,,0,,0,,0,,9,2240.8,0,0,0,0,0,1,212,0,0,,0,0,0.45591,166,,0,,0,0,0,0,,
2025/2/10 15:00,108,超级直播,108,超级直播,6845496784,PY_早场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,3,0,0,,,0,,0,,0,,0,0,0,0,,
2025/2/10 14:00,108,超级直播,108,超级直播,6845496784,PY_早场,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0,,
2025/2/10 14:00,108,超级直播,108,超级直播,6842845292,PY_中场,14,2,0.66,0.14286,0.33,47.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0,,
2025/2/10 13:00,108,超级直播,108,超级直播,6845496784,PY_早场,897,32,76.44,0.03567,2.39,85.22,0,0,0,0,0,0,9.9,0,9.9,1,1,0,0.03125,0.13,76.44,0,0,0,0,0,0,,0,,0,,0,,0,,1,92.6,0,0,0,0,0,0,17,0,0,,0,0,0.01895,3,,0,,0,0,0,0,,
2025/2/10 12:00,108,超级直播,108,超级直播,6845496784,PY_早场,232,25,64.81,0.10776,2.59,279.34,0,0,0,0,0,0,297,4318,4615,2,1,1,0.08,71.21,32.4,4,0,4,0.16,0,1,64.81,5,12.96,4,16.2,1,,0,16.2,2,5750,0,0,0,0,0,3,62,0,0,,0,0,0.26724,39,,0,,0,0,0,0,,
2025/2/10 11:00,108,超级直播,108,超级直播,6845496784,PY_早场,1975,109,100.92,0.05519,0.93,51.1,0,0,0,0,0,0,2787.9,0,2787.9,2,2,0,0.01835,27.63,50.46,1,1,0,0.00917,0,1,100.92,2,50.46,1,100.92,1,,0,100.92,3,3785.2,0,0,0,0,0,1,112,0,0,,0,0,0.05671,64,,0,,0,0,0,0,,
2025/2/10 10:00,108,超级直播,108,超级直播,6845496784,PY_早场,720,69,157.84,0.09583,2.29,219.22,0,0,0,0,0,0,3316.7,0,3316.7,21,21,0,0.30435,21.01,7.52,2,1,1,0.02899,0,1,157.84,3,52.61,2,78.92,1,,0,78.92,26,7415,0,0,0,0,0,2,137,0,0,,0.01449,1,0.19028,75,,0,,0,201.5,12,0,,
2025/2/10 8:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,0,1,2.2,,2.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,1,1,0,0,,0,0,,0,,0,,0,0,0,0,,
2025/2/9 23:00,108,超级直播,108,超级直播,6832775547,PY_晚场,37,1,0.36,0.02703,0.36,9.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,3,0,0,,0,0,0.08108,2,,0,,0,0,0,0,,
2025/2/9 22:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,61,6,69.88,0.09836,11.65,1145.57,0,0,0,0,0,0,997.9,2585,3582.9,5,2,3,0.83333,51.27,13.98,3,1,2,0.5,0,2,34.94,5,13.98,3,23.29,2,,0,23.29,5,4177.6,0,0,2,0,0,0,67,0,0,,0,0,1.09836,39,,0,,0,0,0,0,,
2025/2/9 22:00,108,超级直播,108,超级直播,6832775547,PY_晚场,578,63,50.87,0.109,0.81,88.01,0,0,0,0,0,0,11868.8,2778,14646.8,3,2,1,0.04762,287.94,16.96,4,1,3,0.06349,0,0,,4,12.72,4,12.72,0,,0,12.72,4,25550,0,0,0,0,0,4,140,0,0,,0,0,0.24221,82,,0,,0,0,0,0,,
2025/2/9 21:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,474,25,147.83,0.05274,5.91,311.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,0.12,0,0,,3,49.28,3,49.28,0,,0,49.28,1,92.6,0,0,0,0,0,1,80,0,0,,0,0,0.16878,34,,0,,0,0,0,0,,
2025/2/9 21:00,108,超级直播,108,超级直播,6832775547,PY_晚场,160,18,80.63,0.1125,4.48,503.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0.05556,0,0,,1,80.63,1,80.63,0,,0,80.63,1,92.6,0,0,0,0,0,3,97,0,0,,0,0,0.60625,67,,0,,0,0,0,0,,
2025/2/9 20:00,108,超级直播,108,超级直播,9167257466,年货节直播计划推广_20250106_192647,2279,476,205.55,0.20886,0.43,90.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,7,0.01681,0,2,102.78,10,20.56,8,25.69,2,,0,25.69,0,0,0,0,0,0,0,2,161,0,0,,0,0,0.07065,62,,0,,0,0,0,0,,
2025/2/9 20:00,108,超级直播,108,超级直播,6832775547,PY_晚场,245,11,40.12,0.0449,3.65,163.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0.09091,0,0,,1,40.12,1,40.12,0,,0,40.12,0,0,0,0,0,0,0,0,17,0,0,,0,0,0.06939,9,,0,,0,0,0,0,,
2025/2/9 19:00,108,超级直播,108,超级直播,6832775547,PY_晚场,379,40,43.7,0.10554,1.09,115.31,0,0,0,0,0,0,0,287.7,287.7,4,0,4,0.1,6.58,10.93,0,0,0,0,0,0,,0,,0,,0,,0,,4,370.4,0,0,0,0,0,1,42,0,0,,0,0,0.11082,16,,0,,0,0,0,0,,
2025/2/9 18:00,108,超级直播,108,超级直播,6842845292,PY_中场,46,4,4.11,0.08696,1.03,89.32,0,0,0,0,0,0,39.6,0,39.6,4,4,0,1,9.64,1.03,0,0,0,0,0,0,,0,,0,,0,,0,,4,370.4,0,0,0,0,0,0,20,0,0,,0,0,0.43478,14,,0,,0,0,0,0,,
2025/2/9 17:00,108,超级直播,108,超级直播,6842845292,PY_中场,112,8,31.12,0.07143,3.89,277.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,1,17,0,0,,0,0,0.15179,4,,0,,0,0,0,0,,
2025/2/9 16:00,108,超级直播,108,超级直播,6845496784,PY_早场,0,1,0.06,,0.06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,,0,0,0,0,,
2025/2/9 16:00,108,超级直播,108,超级直播,6842845292,PY_中场,71,10,8.82,0.14085,0.88,124.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,1,40,0,0,,0,0,0.56338,31,,0,,0,0,0,0,,
2025/2/9 15:00,108,超级直播,108,超级直播,6842845292,PY_中场,173,21,30.98,0.12139,1.48,179.09,0,0,0,0,0,0,112.4,0,112.4,3,3,0,0.14286,3.63,10.33,1,0,1,0.04762,0,1,30.98,2,15.49,1,30.98,1,,0,30.98,3,277.8,0,0,0,0,0,3,40,0,0,,0,0,0.23121,19,,0,,0,0,0,0,,
2025/2/9 14:00,108,超级直播,108,超级直播,6845496784,PY_早场,0,4,0.15,,0.04,,0,0,0,0,0,0,0,39.6,39.6,4,0,4,1,268.09,0.04,0,0,0,0,0,0,,0,,0,,0,,0,,4,370.4,0,0,0,0,0,0,8,0,0,,0,0,,3,,0,,0,0,0,0,,
2025/2/9 14:00,108,超级直播,108,超级直播,6842845292,PY_中场,137,4,13.49,0.0292,3.37,98.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,1,23,0,0,,0,0,0.16788,13,,0,,0,0,0,0,,
2025/2/9 13:00,108,超级直播,108,超级直播,6845496784,PY_早场,1307,61,25.35,0.04667,0.42,19.4,0,0,0,0,0,0,19.8,0,19.8,2,2,0,0.03279,0.78,12.68,0,0,0,0,0,0,,0,,0,,0,,0,,3,277.8,0,0,0,0,0,0,28,0,0,,0,0,0.02142,20,,0,,0,0,0,0,,
2025/2/9 12:00,108,超级直播,108,超级直播,6845496784,PY_早场,2348,67,130.27,0.02853,1.94,55.48,0,0,0,0,0,0,9.9,0,9.9,1,1,0,0.01493,0.08,130.27,4,2,2,0.0597,2,2,65.13,8,16.28,6,21.71,4,65.13,0.02985,32.57,2,185.2,1,1,1,0,0,1,89,0,0,,0,0,0.0379,44,,0,,0,0,0,0,,
2025/2/9 11:00,108,超级直播,108,超级直播,6845496784,PY_早场,2470,89,120.63,0.03603,1.36,48.84,0,0,0,0,0,0,9.9,0,9.9,1,1,0,0.01124,0.08,120.63,2,2,0,0.02247,0,1,120.63,3,40.21,2,60.32,1,,0,60.32,2,392.6,0,0,0,0,0,2,65,0,0,,0,0,0.02632,44,,0,,0,0,0,0,,
2025/2/9 10:00,108,超级直播,108,超级直播,6845496784,PY_早场,1342,67,119.76,0.04993,1.79,89.24,0,0,0,0,0,0,29.7,0,29.7,3,3,0,0.04478,0.25,39.92,2,0,2,0.02985,0,0,,2,59.88,2,59.88,0,,0,59.88,7,648.2,0,0,0,0,0,1,49,0,0,,0,0,0.03651,31,,0,,0,0,0,0,,
